"Latest: Wavelength (nm)","Run 1: Absorbance","Run 2: Absorbance","Run 3: Absorbance","Run 4: Absorbance","Run 5: Absorbance","Run 6: Absorbance","Run 7: Absorbance","Run 8: Absorbance","Run 9: Absorbance","Run 10: Absorbance","Run 11: Absorbance","Run 12: Absorbance","Run 13: Absorbance","Run 14: Absorbance","Run 15: Absorbance","Latest: Absorbance"
"677.8","-0.000867136416158","-0.0124632314012","0.000256766186317","-0.0136291832072","-0.00747648350507","0.00261440499483","0.00194365589238","0.00275199383271","0.00353109358088","-0.0116429190457","0.00489298582807","-0.00725174383669","0.00368186597152","0.00381336736449","0.00843688277479","0.0086174855594"
"678.5","-0.00111479077276","-0.0124610926363","6.40276698538E-05","-0.0130520406967","-0.00748071942825","0.00229605324154","0.00193466054294","0.00318097940971","0.00315016792524","-0.0112499759862","0.00445345046875","-0.0076654198546","0.00358166119341","0.0035642219461","0.0087796015407","0.00812707995142"
"679.2","-0.00125524295389","-0.0127788404426","-0.000225646549415","-0.0132707412748","-0.00779000645776","0.00238306567149","0.00165856049114","0.00297999703725","0.0028382944751","-0.0115165350461","0.00451676656724","-0.00746179196833","0.00364719305392","0.00379410632557","0.0083684686551","0.00741702115271"
"679.9","-0.00104834702949","-0.0125272683157","2.89115094685E-05","-0.0126919355349","-0.00725246062349","0.00257736148417","0.00195469948772","0.00301951382051","0.00308587222842","-0.0107853076646","0.00470018718006","-0.00734229776777","0.00366967168529","0.00366997872779","0.00825942826041","0.00783538257562"
"680.6","-0.000676190586284","-0.0125883216324","-0.000101200651178","-0.0127984377206","-0.00728289935098","0.00242962997005","0.00160216690969","0.00267687724135","0.003099872511","-0.0112004917994","0.00462836384588","-0.00698685639305","0.00362472902005","0.00366242785989","0.00789746223023","0.0078833893248"
"681.3","-0.000305290009462","-0.0125918297079","-5.79336036699E-06","-0.0126266643387","-0.00711551883528","0.00230084383901","0.00186837869044","0.00259583312646","0.00325948902098","-0.0108884956084","0.00469824389925","-0.00697061232748","0.0038068031206","0.00353548809726","0.00790537260827","0.00788878104216"
"682.1","-0.000741586862849","-0.0125575229045","-0.000605406003616","-0.0127699031051","-0.00793589686009","0.00222767130499","0.000898764885907","0.00228309611937","0.00268839589077","-0.0110209303429","0.00406957221205","-0.00725098667408","0.00339493915634","0.0032098292857","0.00771875273183","0.00714468311319"
"682.8","-0.000921815302448","-0.0121890614422","-0.000342527740171","-0.0122114286082","-0.00747717290505","0.00239916632049","0.00109469539509","0.00251074165754","0.0029269987601","-0.0103598434104","0.00437206615372","-0.00694078863011","0.00366741647208","0.00353256251049","0.00794941038276","0.00751226082569"
"683.5","-0.00122912270497","-0.0123212228289","-0.000807743181815","-0.0121936518544","-0.00756826962152","0.00215586425618","0.000687468669761","0.00237304827446","0.00263073031868","-0.0103601240616","0.00405920812923","-0.00721144408301","0.00346106205361","0.00357088014955","0.00769196836022","0.00726465625258"
"684.2","-0.00126538590237","-0.0122801042172","-0.000798030324284","-0.012122648049","-0.00710168067818","0.00186930674035","0.00116452023485","0.00243899671627","0.0028325586504","-0.0102122752074","0.00414206040464","-0.00698268000302","0.00363776076189","0.00364846052934","0.00771844553099","0.00759782706778"
"684.9","-0.00119543488627","-0.0121621397379","-0.00113691478619","-0.0120580691771","-0.00744447839099","0.0014907589029","0.00109683473693","0.00216137300356","0.00298099283382","-0.0102960864006","0.00403034721586","-0.00709997846759","0.00360863435931","0.00357492662297","0.0077068704911","0.0073566589807"
"685.6","-0.00110135508751","-0.0116986415912","-0.000955431693373","-0.011827851773","-0.0071923100002","0.00185465746331","0.00132902288129","0.00225597372639","0.00305534312215","-0.00998805197452","0.00426055840232","-0.00656712600389","0.00366812953974","0.00353114508664","0.00803579468214","0.00753855319984"
"686.4","-0.00105361879051","-0.0120077194023","-0.000502296781321","-0.0119660353257","-0.00702899897149","0.00214474336488","0.00120843110807","0.0025154477581","0.00296445232516","-0.0100381048797","0.00445997609467","-0.00664949053988","0.00390360830691","0.003546532435","0.0081274312576","0.00769709545159"
"687.1","-0.00103726561934","-0.0121577292719","-0.000297746090117","-0.0120122573761","-0.0067158715542","0.00240623118638","0.0013466375305","0.00266428876916","0.00301389779758","-0.0101100372429","0.0045230948107","-0.00682291873805","0.00387714650388","0.00338289852314","0.00818215979753","0.00815696324959"
"687.8","-0.00142511586665","-0.0126330679105","-0.00010779241103","-0.0123806898201","-0.00701457987556","0.00222675570809","0.00110844664983","0.0024953348506","0.00299104233531","-0.0104506730739","0.00422723051145","-0.00732010063941","0.00346158119904","0.00312847783926","0.00809277409955","0.00803959672397"
"688.5","-0.0014486436042","-0.0125311462892","-0.000432246699626","-0.0125092566306","-0.00694745456706","0.00241059483809","0.00125237728665","0.00228910843925","0.00305860196204","-0.0104814507709","0.00435683195063","-0.00740090287916","0.003413345451","0.00322908618155","0.00787927190223","0.00784626573293"
"689.2","-0.00155978053099","-0.012548276601","-0.000755681783793","-0.0131146795306","-0.00725613789337","0.0023640210133","0.00104280030114","0.00208799730134","0.00267238741781","-0.0109501455184","0.00444291955964","-0.00728940444209","0.00318412761448","0.00298853750928","0.00754611192505","0.00731172422048"
"689.9","-0.0015999209293","-0.0124806142824","-0.000573167647214","-0.0132987884188","-0.00748885926288","0.00220129340588","0.00117030020126","0.0023087561154","0.00284024570069","-0.0114199757903","0.00465039049339","-0.00749135180614","0.00317615099048","0.00284975982855","0.00747445917783","0.00723570041993"
"690.6","-0.00128305965629","-0.012199171747","-0.000508720375882","-0.0131542144164","-0.00762441794044","0.00191118111774","0.00145085168326","0.00253820190262","0.00330574261577","-0.0116004211139","0.00461759423365","-0.00770626649124","0.00308321734642","0.00268209979014","0.00782170886297","0.00724817719222"
"691.4","-0.00131547677025","-0.0127836050213","-0.000584765668025","-0.013298411492","-0.00800127166043","0.00184445162746","0.00134750290868","0.00271730808654","0.00313499206419","-0.0118231932331","0.00426393758519","-0.00839989923389","0.00272171499416","0.00269007992444","0.00781181821162","0.00709293906192"
"692.1","-0.0008291883996","-0.013042394066","-0.00114468315118","-0.0133472711497","-0.00797882683276","0.00191823023532","0.0012479180601","0.00265228194593","0.00336852739616","-0.0114708880036","0.00425856819964","-0.00838437981058","0.00268914412613","0.0028337628787","0.00790850047173","0.00722073251027"
"692.8","-0.000903216659421","-0.0136128283389","-0.00117450239939","-0.0136827159054","-0.00809706023034","0.00222150795832","0.00111758581967","0.00261690601532","0.00320827863385","-0.0117899211945","0.00418862301007","-0.00834492062367","0.00231576399352","0.00283410799891","0.00744494825071","0.00709595507431"
"693.5","-0.000976378775587","-0.0136051877192","-0.000893921892368","-0.013878047049","-0.00808515021765","0.0025128904944","0.00133349179451","0.00278040892374","0.00340729872945","-0.0116579002972","0.0041800947128","-0.00833932999422","0.00231642842133","0.00247541095213","0.00744748651952","0.00764643678781"
"694.2","-0.00114334664455","-0.0133357779723","-0.000523943896538","-0.0139200690586","-0.00806931832902","0.0024384502776","0.00162220058507","0.00289363383078","0.0032968590496","-0.0117535084641","0.00406584992028","-0.00822481342521","0.00271783183068","0.00230655120673","0.00753099404826","0.0073474222468"
"694.9","-0.00145140684362","-0.0133161358043","-0.000565597543741","-0.0139262906725","-0.00824348426606","0.00250906776893","0.00137846219765","0.00279120371071","0.00302702078709","-0.0120201153741","0.00406012480493","-0.00848922066673","0.00286725763488","0.00195152684286","0.00774157727143","0.00719616294582"
"695.7","-0.00125455734421","-0.0131121845348","-0.000746126063574","-0.0140988392722","-0.00816580970616","0.00253394528067","0.00155770635476","0.00243502534156","0.00346516773621","-0.0120838072302","0.00455359942779","-0.00813934447182","0.00324620320755","0.00216854178136","0.00766109534154","0.00679622446972"
"696.4","-0.00120301449845","-0.0132070638857","-0.000543889627707","-0.0138963041528","-0.0079546518046","0.00311835984113","0.00139770388037","0.00275466093893","0.00347031243324","-0.0119252739943","0.00504968164072","-0.00787327011198","0.00307678887742","0.00253738645365","0.007487893366","0.00726464473747"
"697.1","-0.000871166658401","-0.0130599117331","-0.000140218906807","-0.0135345986693","-0.00750440819215","0.00311821237766","0.00182030280679","0.00257139348937","0.00380870268687","-0.0112040529221","0.00570169885243","-0.0075761053651","0.00341011327547","0.00321107665553","0.00740554681183","0.00794381246998"
"697.8","-0.00113882767299","-0.0130561910878","0.000307064824912","-0.0130446592063","-0.00720708284524","0.00312083542644","0.0019482571753","0.00251117686971","0.00368543196029","-0.0110550116031","0.00573206354414","-0.00767609020075","0.00354728621545","0.00379432168438","0.00779666613202","0.00786724530717"
"698.5","-0.000474197683807","-0.0128310817348","0.00032323166653","-0.0125872477441","-0.00649337747207","0.00337069654767","0.00264097132845","0.00291377127708","0.00390428558972","-0.010863839849","0.00582398299816","-0.0075167246158","0.00400561238385","0.00401250443015","0.00836662418656","0.00795221086179"
"699.2","-0.000509497271156","-0.0124391957104","0.000393967180418","-0.0125034057243","-0.00650493029526","0.00308460487129","0.00265646749045","0.00302668376724","0.00380389239746","-0.01085310958","0.00534648688375","-0.00759799216606","0.00395834426423","0.00405994535556","0.00866008133146","0.00774836858711"
"699.9","-0.000379238634789","-0.0123521651405","0.000206251344418","-0.012513433067","-0.00650200253175","0.00324173440125","0.0026306815961","0.00307144428957","0.00350365397383","-0.0107334485159","0.00481113437893","-0.00777447234543","0.00362622424637","0.00360913147817","0.00833539169805","0.00760347848141"
"700.7","-0.000739272591794","-0.0118809350227","0.000151366192473","-0.0126042447649","-0.00682483873865","0.00292620719327","0.00196151858753","0.00254124499001","0.00332864444171","-0.010702025645","0.00447346852346","-0.00809567209094","0.00350384739955","0.003540944013","0.00794004361118","0.00737977551898"
"701.4","-0.000525454764273","-0.0118731563297","-0.000210462655337","-0.0128596161535","-0.0070399117325","0.00290114266485","0.0016939259246","0.00257516915284","0.00322632632897","-0.0109640515211","0.00429400400939","-0.00803164323821","0.00333966234621","0.00326924695257","0.00745442805792","0.00692535180672"
"702.1","-0.000741265980571","-0.0117582750998","-0.00023235945227","-0.0127825119746","-0.00690808256692","0.00242785313389","0.00161041778411","0.00236665742314","0.00366369255441","-0.0111441690598","0.00432385639528","-0.00812615180113","0.00331685843843","0.00333989630356","0.00747296272339","0.00702532133881"
"702.8","-0.0011477844211","-0.0121424684281","-0.000419277306062","-0.0130443537697","-0.00684672579606","0.00216092909817","0.00160209600058","0.00224350846774","0.00357831663566","-0.011310800107","0.00399109771194","-0.00807077594517","0.00293026351599","0.0028845270278","0.00749080126752","0.00691134864471"
"703.5","-0.000931962586354","-0.0121156785109","-0.00038476728146","-0.0127752818747","-0.00675941233169","0.00202244615571","0.00170280136497","0.00238328163979","0.00339698129448","-0.0109941285383","0.00387023710654","-0.00817421601614","0.00304584348452","0.00291239114957","0.00775219964701","0.00699966937285"
"704.2","-0.000243523085523","-0.0117399724708","-0.00045535793754","-0.0123775770157","-0.00650406674871","0.00210027398464","0.00177552306574","0.00282511990634","0.00324156024484","-0.0108158293685","0.00375681440486","-0.00758337853432","0.00341718127614","0.0031081844714","0.00795431248886","0.00706652473151"
"705","9.27993458479E-05","-0.0114489107711","-0.000336443990754","-0.0117502653877","-0.00662464975531","0.00234691509453","0.0019362897415","0.00297288624085","0.00331998390408","-0.0106277143263","0.00413637047673","-0.00742335333015","0.00350932636422","0.00342742149956","0.00792050711044","0.00739261404276"
"705.7","-0.000219010799037","-0.0113715899629","-0.00030592939759","-0.0113378075318","-0.00662762446829","0.00229712226562","0.00169831519197","0.00248711097561","0.00319494535479","-0.0106645182046","0.0039624781461","-0.00727210471757","0.00335869661457","0.00355522986336","0.00761986645488","0.00715262048584"
"706.4","-0.000536796745406","-0.011696465646","-0.000239838850728","-0.0111491567816","-0.00680851726306","0.00241402234809","0.00134126940209","0.00222384678913","0.00306651123903","-0.0105993512327","0.00424914044331","-0.00741946273304","0.00329803878696","0.00346204913067","0.00768616182057","0.0071134393461"
"707.1","-0.000745624040269","-0.0115333632474","-0.000448608598862","-0.0112370092417","-0.00658309690305","0.00189941759654","0.00107911456595","0.00210546354384","0.00264824435187","-0.0103567643555","0.00394541883821","-0.00757736753725","0.00349666660117","0.00327453467972","0.00754691707722","0.00656277718257"
"707.8","-0.000664241028384","-0.0116970568307","-0.000218877349456","-0.0115009880189","-0.0060295139659","0.00211416861407","0.00116533511562","0.00228075966865","0.00277440709096","-0.0101514587257","0.00405507850351","-0.00777094177955","0.00353826493289","0.00294229189717","0.0076172843963","0.00665179031264"
"708.6","-0.00102539124766","-0.0118486945301","-0.000420064168186","-0.0116667578447","-0.00606536563718","0.00192480561157","0.00124289387373","0.00245649662265","0.00250336643842","-0.0101293015028","0.003681751177","-0.00796403739862","0.0033465742615","0.00283328554037","0.00712365844913","0.00691524329004"
"709.3","-0.000924312337495","-0.0120900264361","-0.000276427539612","-0.011584839956","-0.00625785935427","0.00233400576768","0.00156463062309","0.00257346047666","0.00304413155855","-0.0105823482736","0.00399391699823","-0.00767348954041","0.00304742197675","0.00308711854041","0.00733039696112","0.00725799456516"
"710","-0.00122749324683","-0.0121877683263","-0.000543568023007","-0.0114853516388","-0.00660000009795","0.00244018536165","0.00141324484601","0.00255678387801","0.00295434729135","-0.0110861163291","0.00418793305796","-0.00751521536649","0.00290349342467","0.00332414557941","0.007364053733","0.00746539665"
"710.7","-0.000472998294679","-0.0118714055071","-0.000489392462915","-0.0113679435377","-0.00648930967084","0.00256639838844","0.00150228672689","0.00242319162804","0.00304495772786","-0.0112634780652","0.00405228229377","-0.00751010472826","0.00275354769181","0.00351562467911","0.00734853448206","0.00708397874571"
"711.5","-0.00068697874199","-0.0118026164077","-0.000516341266712","-0.0114634493059","-0.00653337006379","0.00218206583809","0.00139023254345","0.00225478711088","0.002769710305","-0.0110704251198","0.00394795963707","-0.00754412667283","0.00286980114922","0.00314332226734","0.0071230582023","0.00677339826321"
"712.2","-0.000629858851128","-0.011736236801","-0.000582706445753","-0.0116920899267","-0.00657386779011","0.00211467839946","0.00132508225814","0.00229029955508","0.00316409118518","-0.0110113748156","0.00362708012454","-0.00768587147009","0.0030205590923","0.0031077740273","0.00699384011306","0.00693591730027"
"712.9","-0.00125033522666","-0.0119341734495","-0.000623110980107","-0.0117393891068","-0.00662372313431","0.00185274004759","0.001226790406","0.00192984919822","0.00333140239441","-0.0108527263723","0.00399353735749","-0.00751505458537","0.00327259524865","0.00297380133978","0.00697529095424","0.00694415767718"
"713.7","-0.00102860336032","-0.0119505214714","-0.000366853127843","-0.0117083428731","-0.00646279408758","0.00218490716864","0.00136745882855","0.00201109465987","0.00361439562282","-0.010632421716","0.0036850481281","-0.00793332733372","0.00341107648009","0.00313019737696","0.00698365096911","0.00735164000452"
"714.4","-0.00124663484724","-0.0117031448532","-0.000326052592125","-0.0115971581373","-0.00638160801854","0.00243374627941","0.00166154370157","0.00187072850461","0.00355332690704","-0.010543169265","0.00409108269732","-0.00776730920797","0.00349206385919","0.0032306614844","0.00734256618353","0.00744974539395"
"715.1","-0.00125426863053","-0.0114052905333","-0.000219160190954","-0.0113796350967","-0.00639598034982","0.00268160536943","0.00159563638314","0.00198827265727","0.00318276382783","-0.0105600277516","0.00415749355329","-0.00801224682107","0.00329096863336","0.00303726159976","0.0074368014097","0.00735673341401"
"715.8","-0.00161297539942","-0.0117451087783","-0.000576219371301","-0.0119789672284","-0.00672768409401","0.00245440772702","0.00149588070802","0.00175095128596","0.00298898843147","-0.0111505436201","0.00449186130158","-0.00787394011539","0.00298849653112","0.0030991667597","0.00738460390215","0.00713879213576"
"716.6","-0.0015333586675","-0.0120128112115","-0.000689285752693","-0.0119307038767","-0.00712484322761","0.00189029777168","0.00116948237624","0.00165392443515","0.00250070966023","-0.0113347795453","0.00426693815366","-0.00801308603498","0.00259100388606","0.00268082426049","0.00689453600402","0.00637403772212"
"717.3","-0.00170707013684","-0.0123214502948","-0.000798371192673","-0.0123666604218","-0.00738096869414","0.00184925685939","0.0014589194872","0.00210965532606","0.00249857793534","-0.0113629280899","0.00413265001037","-0.00808098398233","0.00300685199032","0.00252720728414","0.00677382775399","0.00634609871255"
"718","-0.00147401891086","-0.0124672857878","-0.000676922053783","-0.0124563610178","-0.00749851823529","0.00169121486995","0.00130735872988","0.00212227805909","0.00223010536079","-0.011202767213","0.00392634017562","-0.00832873074787","0.00290171204429","0.00227554719788","0.00679257332751","0.00610007217534"
"718.7","-0.00144269875889","-0.0126572892429","-0.000771778204269","-0.0129597903524","-0.00745171799628","0.00175695248522","0.00123924922371","0.00213351223925","0.0023186624483","-0.0116670272636","0.00362037492738","-0.00862278225736","0.00255030855844","0.00217889590343","0.00658859651405","0.00631151645859"
"719.5","-0.0010367611979","-0.012706524751","-0.000501706572409","-0.0130007415465","-0.00711725832141","0.00199840902809","0.00121256233246","0.00204645352926","0.00247565030171","-0.011668957747","0.00362852777329","-0.00879457159585","0.00214007012731","0.00246852602655","0.00648177027391","0.00634714135392"
"720.2","-0.000852980735094","-0.0122915563978","-0.000342804626901","-0.0125041720719","-0.0068006976104","0.00196523785364","0.00133371346879","0.00220597475162","0.00290571533336","-0.011704360033","0.00368477328054","-0.00877667821094","0.00224770219453","0.00244987828839","0.00616396756878","0.00610713606832"
"720.9","-0.000417618782998","-0.0123201770193","-4.34567977083E-05","-0.0122546450484","-0.00668470171369","0.00216865542745","0.00173953846093","0.00241112718057","0.00322599596546","-0.0112061529326","0.00385559629074","-0.00891920024952","0.00265733730104","0.00280612480165","0.00652955550427","0.0059399804958"
"721.6","-0.000408058957162","-0.0127041700122","-0.000550128864995","-0.0124246182178","-0.00690693140928","0.00206779401266","0.00150523750984","0.00232219519333","0.00303120655492","-0.0114818376628","0.00384461521488","-0.0089599608702","0.00272679611029","0.00258804201834","0.00678937365123","0.00593076554742"
"722.4","-0.000439966725805","-0.0127212938045","-0.000814798458887","-0.0125641442937","-0.00705200106102","0.00240127913152","0.00122345625418","0.00251259976381","0.00294001775246","-0.0111853647379","0.00413704500175","-0.00876575676627","0.00275022704627","0.00267309864242","0.00708566993777","0.00627435847102"
"723.1","-0.000711826067173","-0.0126159989823","-0.000746169211707","-0.0124030416168","-0.0072695285371","0.00259330840415","0.00136214708643","0.00265617701627","0.002901759483","-0.0113994414607","0.00446558585445","-0.00857598158159","0.00272355102142","0.00255669561363","0.00697285881963","0.00660005672632"
"723.8","-0.000557673115642","-0.0125165280843","-7.74483946713E-05","-0.0121575565508","-0.00719857736826","0.00235402794139","0.00147414978141","0.00297390777417","0.00339150087892","-0.0110344490723","0.00460545423132","-0.00818660719089","0.00266882270085","0.00279180910432","0.00706440150735","0.00678577883174"
"724.6","-0.000689606070896","-0.0129306319316","0.000221105979027","-0.0123697342798","-0.00691073905853","0.00246686367121","0.00192326608648","0.00268720533345","0.00339995815473","-0.0115764751506","0.00387216763686","-0.00872144536318","0.00276710433644","0.00279633347331","0.00666160449643","0.00663947543166"
"725.3","-0.000614964742607","-0.0130398581813","5.09452674406E-05","-0.0126402611542","-0.00645188372089","0.00233592881206","0.00214921330409","0.00266212318644","0.0034270019854","-0.0116637919294","0.00394109418106","-0.00904197417776","0.00292023165786","0.00299163504534","0.00692084528179","0.00667110482448"
"726","-0.000847343819898","-0.0125930391987","0.000131469960275","-0.0126552760006","-0.00648003012039","0.00263673607101","0.00240831064844","0.00248391948884","0.00351376399223","-0.011875665221","0.00377813638909","-0.00925462770469","0.0029150578966","0.00245715631817","0.00654446981854","0.00611914673021"
"726.7","-0.000708151562501","-0.012337065107","-0.000231525593773","-0.0124627237457","-0.00706145420148","0.00282800533303","0.00238398062394","0.00242200382629","0.00321741621072","-0.0117828382046","0.00431499321414","-0.00950347049235","0.00274694682886","0.00261704636859","0.00654174954829","0.00640592342766"
"727.5","-0.000501646143601","-0.0120775829414","3.65566191234E-05","-0.0121647756106","-0.00704497213602","0.00317813194281","0.00201025500371","0.00249382035341","0.00317527277298","-0.0115397040471","0.00454203861346","-0.00921179361122","0.00306572976803","0.00276611802029","0.0065544592823","0.00631460207028"
"728.2","-0.000510287016961","-0.0126820245952","-0.000529924829468","-0.0124715135112","-0.00728156309719","0.00301289607057","0.00178065375464","0.00222171079644","0.00263119957119","-0.0116259627365","0.00438305395293","-0.00973227003262","0.00257621414296","0.00277882176636","0.00637238086877","0.00637821336618"
"728.9","-0.000493998880838","-0.0130953533738","-0.000365960948009","-0.0125804451918","-0.00721431004781","0.0023699528654","0.00191816437291","0.00219951053107","0.00286709561536","-0.0116622447714","0.00412901188903","-0.0095205725949","0.00245448857481","0.00221486315805","0.00663438042919","0.00586569105109"
"729.6","-0.000750753544257","-0.0130874746228","-0.00058445173826","-0.0127883848567","-0.00732858255963","0.00184461617173","0.00170855427161","0.00220825589634","0.00293480830359","-0.0117377962734","0.00346343285385","-0.0093012128917","0.00197218875541","0.00202893510851","0.00608724066166","0.00554321070699"
"730.4","-0.000724933561979","-0.0128969522593","-0.000231084509519","-0.0128131894004","-0.0070642869884","0.00218730852147","0.00141313829601","0.00193635686765","0.00325848107312","-0.0118947435965","0.00349102375186","-0.00912511383153","0.00237270844717","0.00216294150395","0.00623628433494","0.0053681346034"
"731.1","-0.00058563541398","-0.012530932481","-0.000310166140333","-0.0128610449748","-0.00714481222526","0.00250788761578","0.00119567055094","0.00227642172984","0.00313689422631","-0.0119123745324","0.00344624043922","-0.0091773133737","0.00249972077125","0.00246060557138","0.00604427796601","0.00549070443018"
"731.8","-0.000803125266295","-0.0127111488352","-0.000429757977276","-0.0130142379658","-0.00744421958186","0.00251471492497","0.00134698123498","0.00183007381938","0.00262607491219","-0.0118341421597","0.0031873706599","-0.00984212896825","0.00231610708675","0.00228004449567","0.00588145175962","0.00547848848085"
"732.5","-0.000759706675351","-0.0123047849798","-0.000299796687921","-0.0127698227628","-0.00727862500987","0.00209751673403","0.00164981195793","0.00194640599599","0.00226066492178","-0.0119175335591","0.00301293122208","-0.0100971350016","0.00215995094703","0.00251005767114","0.00549673171748","0.00563775924111"
"733.3","-0.0013615246414","-0.0124283720006","-0.000452351204","-0.0126105840523","-0.0069686273734","0.00182402222301","0.00163695085993","0.00149836895665","0.00200948588619","-0.0122355317583","0.00288333894","-0.0101929832604","0.00183921080817","0.00249024075665","0.00521054551781","0.00542931901539"
"734","-0.00136928642694","-0.0127078139682","-0.000269759439644","-0.0126142152437","-0.00668103140395","0.00156160877511","0.00153293527417","0.00162916192999","0.00234660966401","-0.0122810670589","0.00312733757641","-0.00984376725996","0.00189157229884","0.00238351152246","0.00528201241048","0.00535672193728"
"734.7","-0.00104288280067","-0.0128626357821","-0.000228994441751","-0.0129016819131","-0.00687578469347","0.00167467338643","0.00147499992715","0.00142756067325","0.00239973482119","-0.0123878819528","0.0033003290396","-0.00957612917671","0.00165226056879","0.00211190754412","0.00547663507465","0.00525531310857"
"735.5","-0.000766340311177","-0.0125243506981","-4.35500393512E-05","-0.013285797996","-0.00683147531152","0.00181082398767","0.00145840623544","0.00130288112012","0.00248128437952","-0.0117391008115","0.00339969744182","-0.00942295153708","0.00183783809451","0.00191112349789","0.00550913091774","0.00515801621596"
"736.2","-0.000688524936305","-0.0123026443113","-4.31309209468E-05","-0.0129506489149","-0.00720466662396","0.00215612820572","0.00150866330952","0.00128940096657","0.00249581749947","-0.0117734755776","0.0033339204534","-0.00956892213989","0.00188987620285","0.00176176871402","0.0055919952515","0.00497320776297"
"736.9","-0.000656470689719","-0.0122039193956","-0.00030817376668","-0.0126170727108","-0.00698360744816","0.00231770857845","0.0016356457663","0.00175670595008","0.00316393860916","-0.011518679282","0.00353457554895","-0.00927199045726","0.00214494269966","0.00188385076343","0.00620115425648","0.00490612145743"
"737.6","-0.000423661134573","-0.0125285845537","-0.000311716073451","-0.0124226468319","-0.00679109835914","0.00217829820602","0.0011515911962","0.00162716459677","0.00295954252117","-0.0117431456521","0.00339670332789","-0.00909319629099","0.00186197809775","0.0019618363567","0.00587465857192","0.00452739348716"
"738.4","-0.000671815054637","-0.012753573123","-0.000160218272215","-0.0125829528612","-0.00683270833672","0.00204375274448","0.00074544978099","0.00131219601343","0.00228549167901","-0.0122495467891","0.00342988421866","-0.00907807928576","0.00125444666842","0.00160143188568","0.00555613334321","0.00402310536716"
"739.1","-0.00136884459611","-0.0130300970117","-0.000515243860013","-0.012780596468","-0.0072694613151","0.00136693432333","0.000143721763792","0.00054062166984","0.00162824500447","-0.0129189254803","0.00303180959788","-0.00980630029756","0.00076138942744","0.000686928433677","0.00460564218194","0.00340277745187"
"739.8","-0.00143411059944","-0.0126821739276","-0.000338705914024","-0.0124112921375","-0.0072842502539","0.00171765383384","0.000645913711057","0.0013686316165","0.00194181484666","-0.0128038534907","0.00355255228708","-0.0095393791549","0.00110869423936","0.000522864008488","0.0051737847103","0.00374629674987"
"740.5","-0.0011841354862","-0.0121577087589","-0.000408517702512","-0.0123976842369","-0.00677864370526","0.00187488063661","0.00134770130207","0.00163661115035","0.00270857294453","-0.0123643343523","0.00360954723028","-0.00943339521408","0.00167501949302","0.000982808210552","0.00527407579677","0.00436287538839"
"741.3","-0.00129668959364","-0.0118026860098","-0.000217367415229","-0.0118487128216","-0.00663719821069","0.00221565598837","0.00163130516469","0.00202556354055","0.00263950039066","-0.0114422883041","0.00369038432417","-0.00879853273786","0.0022529558481","0.0018634814892","0.00535706543097","0.00468280045329"
"742","-0.00111492802332","-0.0119091804449","-4.17199997789E-05","-0.0118444553314","-0.00667982111538","0.00177201731732","0.00125026054169","0.00131923531832","0.0025228094653","-0.0113822479461","0.00287038526954","-0.0092810127912","0.00194212365878","0.0016524254953","0.00481607115486","0.00464269790467"
"742.7","-0.00101224865753","-0.0118588516113","-0.000268975874257","-0.0116859667839","-0.00671814478944","0.00161092658919","0.00108254366524","0.00131514100949","0.00221295723611","-0.0113822324802","0.00269318291543","-0.00904226815171","0.00200810810622","0.00147735623849","0.00488830689171","0.00445936059615"
"743.4","-0.000895350688446","-0.0117862442288","-0.000395602922064","-0.0118957568278","-0.00670191658777","0.00142464449638","0.00125326865314","0.0013627352786","0.00275652800504","-0.0118182567737","0.00258127149262","-0.00924138605773","0.00174999938445","0.00147306596043","0.00473071216034","0.00446655423305"
"744.2","-0.00109344758604","-0.0115366482052","-0.000786745502126","-0.0122295873292","-0.00665672180241","0.00161762318668","0.00148754680043","0.00145930087876","0.00275271426278","-0.012007814468","0.00262978363009","-0.00904801882347","0.00174110020969","0.0015978719201","0.00483210253129","0.00399479553558"
"744.9","-0.00116636483841","-0.0117628681985","-0.00123375758232","-0.0126768863774","-0.00687130005967","0.00162064249295","0.00114023448395","0.00118018287897","0.00249870376553","-0.0118845732437","0.00218680006243","-0.00964976985559","0.00120228595228","0.00140554363165","0.00421887755372","0.00414805107063"
"745.6","-0.0008224589864","-0.0115913828279","-0.000905531532282","-0.0124743935863","-0.0068534484285","0.00147439441844","0.0013490417616","0.00122343559405","0.00221148073781","-0.0110492974419","0.00228896406561","-0.00935068884897","0.00125256068759","0.00144723866556","0.00424350064202","0.00433099785642"
"746.3","-0.00127736585061","-0.011717534263","-0.00118466433256","-0.0120134660476","-0.00688131969854","0.00128640134022","0.00136452570741","0.00113946195","0.00259362103839","-0.0111014015711","0.00201569152633","-0.00918101890898","0.0013777302702","0.00170526932695","0.00400278273004","0.00489697756087"
"747.1","-0.00104799971145","-0.010990650532","-0.000625417491432","-0.0109149804119","-0.00612711083238","0.00146742964699","0.00229887149999","0.0012945514236","0.00372346720224","-0.0106904980654","0.00244626246981","-0.00831192886939","0.00266864141821","0.00253320248652","0.00495578625868","0.00510354110992"
"747.8","-0.0010506035449","-0.0109393883024","-0.000779130412312","-0.0107927759926","-0.00562767698368","0.00153067858608","0.00223766328372","0.000787062240938","0.00408941613541","-0.0111409131049","0.00218635201232","-0.00803819506146","0.00296101502055","0.00228014558129","0.00486029696978","0.00535345277738"
