"Latest: Wavelength (nm)","Run 3: Absorbance","Run 5: Absorbance","Run 7: Absorbance","Run 9: Absorbance","Run 11: Absorbance","Run 13: Absorbance","Run 15: Absorbance",,"Run 1: Absorbance"
"640.5","-0.000475854443603","-0.00779964709567","0.00202031549197","0.00318440802053","0.00534197157105","0.00433814856451","0.00960025957202",,"-0.00168061451407"
"641.2","-0.000645595344526","-0.00778446455174","0.00204809407912","0.0030140281911","0.00523022464573","0.0042141258192","0.00963962242727",,"-0.0022604900031"
"641.9","-0.000440403333965","-0.0067644226487","0.00232941670903","0.0035845573008","0.0057080208297","0.00447714349332","0.00990649273092",,"-0.00155053103037"
"642.6","-0.000413595279952","-0.00713393859053","0.00202887382776","0.00353534140714","0.00571863659863","0.0045002911891","0.00976071595387",,"-0.00124842634258"
"643.3","-0.000666611491021","-0.00717030986023","0.00183884628086","0.00344779663947","0.0053900874769","0.00409485345467","0.00982758868456",,"-0.00101720660838"
"644.1","-0.00105383288125","-0.00801457986745","0.00147349548849","0.00314208008069","0.00500014257826","0.00383848780126","0.00950904882751",,"-0.00142084971454"
"644.8","-0.0013796234768","-0.00816480350213","0.00158902095694","0.00341552120826","0.00493060189014","0.00363098731317","0.00930681967062",,"-0.00176352638489"
"645.5","-0.0010687688495","-0.00862372706937","0.00159419627607","0.00338712767317","0.0052047860016","0.00390599576254","0.00912300098417",,"-0.00195630276301"
"646.2","-0.000499997249437","-0.00845957614802","0.00201613593263","0.00362068757948","0.00545099695527","0.00423081898843","0.00945028562276",,"-0.0019199596997"
"646.9","0.000222216619723","-0.00831821260399","0.00236723179426","0.00384142397127","0.00554458417224","0.00468570872935","0.00932351573179",,"-0.0015622473424"
"647.7","0.000443432344161","-0.00792927501101","0.00259630550643","0.00421744827081","0.00584193105413","0.00480177528363","0.00940738259075",,"-0.00112023165184"
"648.4","-2.53933247629E-05","-0.00788363157335","0.00226333082551","0.0041737813357","0.00546198367799","0.00438129903587","0.00915940038832",,"-0.00125501669112"
"649.1","-0.000169864309009","-0.00751308350618","0.00233215840961","0.00409375882298","0.00541930176261","0.00416860475343","0.00942958122208",,"-0.00127485579632"
"649.8","-0.000281679305427","-0.00782088231218","0.00223915369858","0.00345768982208","0.00520781268519","0.0041608751754","0.00929110179669",,"-0.00184458377539"
"650.5","1.05244527888E-05","-0.00801535089703","0.00242190042784","0.00318308748573","0.00580528468413","0.00373393900359","0.00943455544692",,"-0.00147737407888"
"651.2","-0.000440922671047","-0.00816896341923","0.00198595544898","0.00327720840278","0.00569158589792","0.00381709264453","0.00950670237846",,"-0.00146356987435"
"652","-0.000513783582723","-0.00761346818573","0.00183497096797","0.00323032534307","0.0057804518754","0.00378439686919","0.00980249705504",,"-0.000980866330891"
"652.7","-0.000632001264716","-0.00773733173217","0.00133249367255","0.00293333937325","0.00513971426519","0.00418608338672","0.00918860660625",,"-0.00112868857068"
"653.4","-0.000113097675115","-0.00766362660808","0.00168279063629","0.00287739956642","0.0057895037173","0.00435057089147","0.00934666335623",,"-0.00116035114435"
"654.1","-0.000309608891461","-0.00801600617327","0.00160028652456","0.00340737356769","0.00546058294274","0.00439616116464","0.00918562295196",,"-0.00116531147776"
"654.8","-0.000430522975794","-0.00797802287372","0.00135674826861","0.00382923805803","0.00561373763895","0.00447226487338","0.00965457357056",,"-0.00126887668508"
"655.5","-0.000939186611107","-0.00806791779562","0.00079090281412","0.00360875691908","0.0051801811348","0.00394928001742","0.0091821896519",,"-0.0012688661961"
"656.3","-0.000831318520842","-0.00790985543477","0.00100745035617","0.00360713664094","0.00547178952408","0.00392746080111","0.00919837576007",,"-0.00133345167253"
"657","-0.000767251424713","-0.00769768411362","0.00163679414087","0.0034698027406","0.00536681534843","0.00382606575498","0.00931378022562",,"-0.00105514937813"
"657.7","-0.00113805589064","-0.00809336894773","0.00176718425683","0.00329781821119","0.00501474014351","0.003757820509","0.0092162626713",,"-0.00146785088597"
"658.4","-0.00117501219078","-0.00821662935058","0.00162091067654","0.00305846250751","0.00494388589544","0.00365278202367","0.00942456963076",,"-0.00132031922558"
"659.1","-0.00130137435327","-0.00818725431671","0.00166196813107","0.00325384547891","0.00481763251772","0.00397908162134","0.0092299970462",,"-0.00164658462841"
"659.8","-0.000746693297868","-0.00769788437507","0.00183522049787","0.00386511654798","0.00518123966116","0.00427356217834","0.00969310705283",,"-0.00132796104191"
"660.6","-0.000781868596411","-0.00740671953739","0.00140105510336","0.00376510086229","0.0050402636389","0.00431160074049","0.00936116506588",,"-0.0016784912744"
"661.3","-0.000611511926021","-0.00737603112202","0.00127838135285","0.00378564455416","0.00529090608568","0.00429470477728","0.00956444239021",,"-0.00164965052576"
"662","-0.000930416947207","-0.00764075293422","0.0013551177833","0.0036808472826","0.00511625230421","0.00411198336468","0.00929700337005",,"-0.00187578685833"
"662.7","-0.000880310148585","-0.00760758070687","0.00174717542089","0.00376929478316","0.00494635401462","0.00415213688391","0.00949018799754",,"-0.00181038889936"
"663.4","-0.000596858191019","-0.00738862898407","0.00180480683107","0.00392185719255","0.00504241389914","0.00398495454082","0.00929680073214",,"-0.0014807228327"
"664.2","-0.00042145099526","-0.0071028331404","0.0015794299217","0.00353082851095","0.00527309456442","0.00385376740195","0.00924875359897",,"-0.00137768097941"
"664.9","-0.000554014410541","-0.00725927575566","0.00127983307688","0.00334091479133","0.00534169305769","0.00385187086047","0.00908565166041",,"-0.00113449502722"
"665.6","-0.000888227205853","-0.00755092184181","0.00105366914348","0.00316112039129","0.00512954308482","0.00362552564963","0.00900025900934",,"-0.00137164780586"
"666.3","-0.00071311330138","-0.00744999265823","0.00133191197285","0.00324966752315","0.00504542152213","0.00402601605485","0.00913639964621",,"-0.0014461775019"
"667","5.6003103073E-05","-0.0072204475933","0.00191022314803","0.00374669702304","0.00543495819457","0.00432084729248","0.00961161377689",,"-0.00146823094141"
"667.8","0.000469778501133","-0.00716373763147","0.00214321070357","0.00376275514572","0.00532848732562","0.00428916343026","0.00942365009296",,"-0.00131962529893"
"668.5","0.000371321476241","-0.00756902908395","0.00187162008836","0.00394495969315","0.0051547841972","0.0039834896687","0.00914373549698",,"-0.00116411654255"
"669.2","3.12654313273E-05","-0.00805013028739","0.00160303955282","0.00378785645913","0.00502423068283","0.00364797066197","0.00864449990903",,"-0.00148627578157"
"669.9","-0.000376260653591","-0.00778321866554","0.00183921790902","0.00402651882114","0.00540678374427","0.00395773909386","0.00926880719122",,"-0.00141681318102"
"670.6","-0.000246830005603","-0.00753284967992","0.00211351105009","0.00409418361142","0.00581698211562","0.0043004347819","0.00951909559944",,"-0.00122298484205"
"671.3","-0.000550581571594","-0.00719862041605","0.00248694412803","0.00414928983129","0.00564170696577","0.00442059628632","0.00995937778694",,"-0.00102016777708"
"672","-0.000137628005029","-0.00738399187239","0.00218972777751","0.00388199915456","0.0053442577336","0.00399889365293","0.00940253242899",,"-0.0010433047832"
"672.8","-0.000255353779755","-0.00752198710235","0.00243263610217","0.00391932537519","0.00514479393788","0.00364232716135","0.00938410683486",,"-0.00100410413658"
"673.5","-0.000223305607107","-0.0079686285415","0.00246327020305","0.00387170272945","0.00525030320704","0.00359054527935","0.00893061642935",,"-0.000937880009543"
"674.2","-0.000389023046207","-0.0081189480305","0.00263216984223","0.00401939859082","0.0053878089662","0.00385103881795","0.00933114493137",,"-0.00120601339307"
"674.9","-0.000541792606275","-0.00797829285269","0.00233366238236","0.00383141960573","0.00509642833231","0.00390719950325","0.00928272319835",,"-0.00142465381133"
"675.6","-0.000654079371119","-0.00796095282807","0.00198245000495","0.00334445285081","0.00476506509072","0.00346830448482","0.00892844385365",,"-0.00182089604596"
"676.3","-0.000487550297066","-0.00789431532971","0.00176032325489","0.00322675921744","0.00479160637859","0.00340368320812","0.00826748354307",,"-0.00152406336692"
"677.1","5.54894007636E-05","-0.00764277441021","0.00189263545662","0.0032059996865","0.0048075523033","0.00332790331097","0.0081269676058",,"-0.00137308146653"
"677.8","0.000256766186317","-0.00747648350507","0.00194365589238","0.00353109358088","0.00489298582807","0.00368186597152","0.00843688277479",,"-0.000867136416158"
"678.5","6.40276698538E-05","-0.00748071942825","0.00193466054294","0.00315016792524","0.00445345046875","0.00358166119341","0.0087796015407",,"-0.00111479077276"
"679.2","-0.000225646549415","-0.00779000645776","0.00165856049114","0.0028382944751","0.00451676656724","0.00364719305392","0.0083684686551",,"-0.00125524295389"
"679.9","2.89115094685E-05","-0.00725246062349","0.00195469948772","0.00308587222842","0.00470018718006","0.00366967168529","0.00825942826041",,"-0.00104834702949"
"680.6","-0.000101200651178","-0.00728289935098","0.00160216690969","0.003099872511","0.00462836384588","0.00362472902005","0.00789746223023",,"-0.000676190586284"
"681.3","-5.79336036699E-06","-0.00711551883528","0.00186837869044","0.00325948902098","0.00469824389925","0.0038068031206","0.00790537260827",,"-0.000305290009462"
"682.1","-0.000605406003616","-0.00793589686009","0.000898764885907","0.00268839589077","0.00406957221205","0.00339493915634","0.00771875273183",,"-0.000741586862849"
"682.8","-0.000342527740171","-0.00747717290505","0.00109469539509","0.0029269987601","0.00437206615372","0.00366741647208","0.00794941038276",,"-0.000921815302448"
"683.5","-0.000807743181815","-0.00756826962152","0.000687468669761","0.00263073031868","0.00405920812923","0.00346106205361","0.00769196836022",,"-0.00122912270497"
"684.2","-0.000798030324284","-0.00710168067818","0.00116452023485","0.0028325586504","0.00414206040464","0.00363776076189","0.00771844553099",,"-0.00126538590237"
"684.9","-0.00113691478619","-0.00744447839099","0.00109683473693","0.00298099283382","0.00403034721586","0.00360863435931","0.0077068704911",,"-0.00119543488627"
"685.6","-0.000955431693373","-0.0071923100002","0.00132902288129","0.00305534312215","0.00426055840232","0.00366812953974","0.00803579468214",,"-0.00110135508751"
"686.4","-0.000502296781321","-0.00702899897149","0.00120843110807","0.00296445232516","0.00445997609467","0.00390360830691","0.0081274312576",,"-0.00105361879051"
"687.1","-0.000297746090117","-0.0067158715542","0.0013466375305","0.00301389779758","0.0045230948107","0.00387714650388","0.00818215979753",,"-0.00103726561934"
"687.8","-0.00010779241103","-0.00701457987556","0.00110844664983","0.00299104233531","0.00422723051145","0.00346158119904","0.00809277409955",,"-0.00142511586665"
"688.5","-0.000432246699626","-0.00694745456706","0.00125237728665","0.00305860196204","0.00435683195063","0.003413345451","0.00787927190223",,"-0.0014486436042"
"689.2","-0.000755681783793","-0.00725613789337","0.00104280030114","0.00267238741781","0.00444291955964","0.00318412761448","0.00754611192505",,"-0.00155978053099"
"689.9","-0.000573167647214","-0.00748885926288","0.00117030020126","0.00284024570069","0.00465039049339","0.00317615099048","0.00747445917783",,"-0.0015999209293"
"690.6","-0.000508720375882","-0.00762441794044","0.00145085168326","0.00330574261577","0.00461759423365","0.00308321734642","0.00782170886297",,"-0.00128305965629"
"691.4","-0.000584765668025","-0.00800127166043","0.00134750290868","0.00313499206419","0.00426393758519","0.00272171499416","0.00781181821162",,"-0.00131547677025"
"692.1","-0.00114468315118","-0.00797882683276","0.0012479180601","0.00336852739616","0.00425856819964","0.00268914412613","0.00790850047173",,"-0.0008291883996"
"692.8","-0.00117450239939","-0.00809706023034","0.00111758581967","0.00320827863385","0.00418862301007","0.00231576399352","0.00744494825071",,"-0.000903216659421"
"693.5","-0.000893921892368","-0.00808515021765","0.00133349179451","0.00340729872945","0.0041800947128","0.00231642842133","0.00744748651952",,"-0.000976378775587"
"694.2","-0.000523943896538","-0.00806931832902","0.00162220058507","0.0032968590496","0.00406584992028","0.00271783183068","0.00753099404826",,"-0.00114334664455"
"694.9","-0.000565597543741","-0.00824348426606","0.00137846219765","0.00302702078709","0.00406012480493","0.00286725763488","0.00774157727143",,"-0.00145140684362"
"695.7","-0.000746126063574","-0.00816580970616","0.00155770635476","0.00346516773621","0.00455359942779","0.00324620320755","0.00766109534154",,"-0.00125455734421"
"696.4","-0.000543889627707","-0.0079546518046","0.00139770388037","0.00347031243324","0.00504968164072","0.00307678887742","0.007487893366",,"-0.00120301449845"
"697.1","-0.000140218906807","-0.00750440819215","0.00182030280679","0.00380870268687","0.00570169885243","0.00341011327547","0.00740554681183",,"-0.000871166658401"
"697.8","0.000307064824912","-0.00720708284524","0.0019482571753","0.00368543196029","0.00573206354414","0.00354728621545","0.00779666613202",,"-0.00113882767299"
"698.5","0.00032323166653","-0.00649337747207","0.00264097132845","0.00390428558972","0.00582398299816","0.00400561238385","0.00836662418656",,"-0.000474197683807"
"699.2","0.000393967180418","-0.00650493029526","0.00265646749045","0.00380389239746","0.00534648688375","0.00395834426423","0.00866008133146",,"-0.000509497271156"
"699.9","0.000206251344418","-0.00650200253175","0.0026306815961","0.00350365397383","0.00481113437893","0.00362622424637","0.00833539169805",,"-0.000379238634789"
"700.7","0.000151366192473","-0.00682483873865","0.00196151858753","0.00332864444171","0.00447346852346","0.00350384739955","0.00794004361118",,"-0.000739272591794"
"701.4","-0.000210462655337","-0.0070399117325","0.0016939259246","0.00322632632897","0.00429400400939","0.00333966234621","0.00745442805792",,"-0.000525454764273"
"702.1","-0.00023235945227","-0.00690808256692","0.00161041778411","0.00366369255441","0.00432385639528","0.00331685843843","0.00747296272339",,"-0.000741265980571"
"702.8","-0.000419277306062","-0.00684672579606","0.00160209600058","0.00357831663566","0.00399109771194","0.00293026351599","0.00749080126752",,"-0.0011477844211"
"703.5","-0.00038476728146","-0.00675941233169","0.00170280136497","0.00339698129448","0.00387023710654","0.00304584348452","0.00775219964701",,"-0.000931962586354"
"704.2","-0.00045535793754","-0.00650406674871","0.00177552306574","0.00324156024484","0.00375681440486","0.00341718127614","0.00795431248886",,"-0.000243523085523"
"705","-0.000336443990754","-0.00662464975531","0.0019362897415","0.00331998390408","0.00413637047673","0.00350932636422","0.00792050711044",,"9.27993458479E-05"
"705.7","-0.00030592939759","-0.00662762446829","0.00169831519197","0.00319494535479","0.0039624781461","0.00335869661457","0.00761986645488",,"-0.000219010799037"
"706.4","-0.000239838850728","-0.00680851726306","0.00134126940209","0.00306651123903","0.00424914044331","0.00329803878696","0.00768616182057",,"-0.000536796745406"
"707.1","-0.000448608598862","-0.00658309690305","0.00107911456595","0.00264824435187","0.00394541883821","0.00349666660117","0.00754691707722",,"-0.000745624040269"
"707.8","-0.000218877349456","-0.0060295139659","0.00116533511562","0.00277440709096","0.00405507850351","0.00353826493289","0.0076172843963",,"-0.000664241028384"
"708.6","-0.000420064168186","-0.00606536563718","0.00124289387373","0.00250336643842","0.003681751177","0.0033465742615","0.00712365844913",,"-0.00102539124766"
"709.3","-0.000276427539612","-0.00625785935427","0.00156463062309","0.00304413155855","0.00399391699823","0.00304742197675","0.00733039696112",,"-0.000924312337495"
"710","-0.000543568023007","-0.00660000009795","0.00141324484601","0.00295434729135","0.00418793305796","0.00290349342467","0.007364053733",,"-0.00122749324683"
"710.7","-0.000489392462915","-0.00648930967084","0.00150228672689","0.00304495772786","0.00405228229377","0.00275354769181","0.00734853448206",,"-0.000472998294679"
"711.5","-0.000516341266712","-0.00653337006379","0.00139023254345","0.002769710305","0.00394795963707","0.00286980114922","0.0071230582023",,"-0.00068697874199"
"712.2","-0.000582706445753","-0.00657386779011","0.00132508225814","0.00316409118518","0.00362708012454","0.0030205590923","0.00699384011306",,"-0.000629858851128"
"712.9","-0.000623110980107","-0.00662372313431","0.001226790406","0.00333140239441","0.00399353735749","0.00327259524865","0.00697529095424",,"-0.00125033522666"
"713.7","-0.000366853127843","-0.00646279408758","0.00136745882855","0.00361439562282","0.0036850481281","0.00341107648009","0.00698365096911",,"-0.00102860336032"
"714.4","-0.000326052592125","-0.00638160801854","0.00166154370157","0.00355332690704","0.00409108269732","0.00349206385919","0.00734256618353",,"-0.00124663484724"
"715.1","-0.000219160190954","-0.00639598034982","0.00159563638314","0.00318276382783","0.00415749355329","0.00329096863336","0.0074368014097",,"-0.00125426863053"
"715.8","-0.000576219371301","-0.00672768409401","0.00149588070802","0.00298898843147","0.00449186130158","0.00298849653112","0.00738460390215",,"-0.00161297539942"
"716.6","-0.000689285752693","-0.00712484322761","0.00116948237624","0.00250070966023","0.00426693815366","0.00259100388606","0.00689453600402",,"-0.0015333586675"
"717.3","-0.000798371192673","-0.00738096869414","0.0014589194872","0.00249857793534","0.00413265001037","0.00300685199032","0.00677382775399",,"-0.00170707013684"
"718","-0.000676922053783","-0.00749851823529","0.00130735872988","0.00223010536079","0.00392634017562","0.00290171204429","0.00679257332751",,"-0.00147401891086"
"718.7","-0.000771778204269","-0.00745171799628","0.00123924922371","0.0023186624483","0.00362037492738","0.00255030855844","0.00658859651405",,"-0.00144269875889"
"719.5","-0.000501706572409","-0.00711725832141","0.00121256233246","0.00247565030171","0.00362852777329","0.00214007012731","0.00648177027391",,"-0.0010367611979"
"720.2","-0.000342804626901","-0.0068006976104","0.00133371346879","0.00290571533336","0.00368477328054","0.00224770219453","0.00616396756878",,"-0.000852980735094"
"720.9","-4.34567977083E-05","-0.00668470171369","0.00173953846093","0.00322599596546","0.00385559629074","0.00265733730104","0.00652955550427",,"-0.000417618782998"
"721.6","-0.000550128864995","-0.00690693140928","0.00150523750984","0.00303120655492","0.00384461521488","0.00272679611029","0.00678937365123",,"-0.000408058957162"
"722.4","-0.000814798458887","-0.00705200106102","0.00122345625418","0.00294001775246","0.00413704500175","0.00275022704627","0.00708566993777",,"-0.000439966725805"
"723.1","-0.000746169211707","-0.0072695285371","0.00136214708643","0.002901759483","0.00446558585445","0.00272355102142","0.00697285881963",,"-0.000711826067173"
"723.8","-7.74483946713E-05","-0.00719857736826","0.00147414978141","0.00339150087892","0.00460545423132","0.00266882270085","0.00706440150735",,"-0.000557673115642"
"724.6","0.000221105979027","-0.00691073905853","0.00192326608648","0.00339995815473","0.00387216763686","0.00276710433644","0.00666160449643",,"-0.000689606070896"
"725.3","5.09452674406E-05","-0.00645188372089","0.00214921330409","0.0034270019854","0.00394109418106","0.00292023165786","0.00692084528179",,"-0.000614964742607"
"726","0.000131469960275","-0.00648003012039","0.00240831064844","0.00351376399223","0.00377813638909","0.0029150578966","0.00654446981854",,"-0.000847343819898"
"726.7","-0.000231525593773","-0.00706145420148","0.00238398062394","0.00321741621072","0.00431499321414","0.00274694682886","0.00654174954829",,"-0.000708151562501"
"727.5","3.65566191234E-05","-0.00704497213602","0.00201025500371","0.00317527277298","0.00454203861346","0.00306572976803","0.0065544592823",,"-0.000501646143601"
"728.2","-0.000529924829468","-0.00728156309719","0.00178065375464","0.00263119957119","0.00438305395293","0.00257621414296","0.00637238086877",,"-0.000510287016961"
"728.9","-0.000365960948009","-0.00721431004781","0.00191816437291","0.00286709561536","0.00412901188903","0.00245448857481","0.00663438042919",,"-0.000493998880838"
"729.6","-0.00058445173826","-0.00732858255963","0.00170855427161","0.00293480830359","0.00346343285385","0.00197218875541","0.00608724066166",,"-0.000750753544257"
"730.4","-0.000231084509519","-0.0070642869884","0.00141313829601","0.00325848107312","0.00349102375186","0.00237270844717","0.00623628433494",,"-0.000724933561979"
"731.1","-0.000310166140333","-0.00714481222526","0.00119567055094","0.00313689422631","0.00344624043922","0.00249972077125","0.00604427796601",,"-0.00058563541398"
"731.8","-0.000429757977276","-0.00744421958186","0.00134698123498","0.00262607491219","0.0031873706599","0.00231610708675","0.00588145175962",,"-0.000803125266295"
"732.5","-0.000299796687921","-0.00727862500987","0.00164981195793","0.00226066492178","0.00301293122208","0.00215995094703","0.00549673171748",,"-0.000759706675351"
"733.3","-0.000452351204","-0.0069686273734","0.00163695085993","0.00200948588619","0.00288333894","0.00183921080817","0.00521054551781",,"-0.0013615246414"
"734","-0.000269759439644","-0.00668103140395","0.00153293527417","0.00234660966401","0.00312733757641","0.00189157229884","0.00528201241048",,"-0.00136928642694"
"734.7","-0.000228994441751","-0.00687578469347","0.00147499992715","0.00239973482119","0.0033003290396","0.00165226056879","0.00547663507465",,"-0.00104288280067"
"735.5","-4.35500393512E-05","-0.00683147531152","0.00145840623544","0.00248128437952","0.00339969744182","0.00183783809451","0.00550913091774",,"-0.000766340311177"
"736.2","-4.31309209468E-05","-0.00720466662396","0.00150866330952","0.00249581749947","0.0033339204534","0.00188987620285","0.0055919952515",,"-0.000688524936305"
"736.9","-0.00030817376668","-0.00698360744816","0.0016356457663","0.00316393860916","0.00353457554895","0.00214494269966","0.00620115425648",,"-0.000656470689719"
"737.6","-0.000311716073451","-0.00679109835914","0.0011515911962","0.00295954252117","0.00339670332789","0.00186197809775","0.00587465857192",,"-0.000423661134573"
"738.4","-0.000160218272215","-0.00683270833672","0.00074544978099","0.00228549167901","0.00342988421866","0.00125444666842","0.00555613334321",,"-0.000671815054637"
"739.1","-0.000515243860013","-0.0072694613151","0.000143721763792","0.00162824500447","0.00303180959788","0.00076138942744","0.00460564218194",,"-0.00136884459611"
"739.8","-0.000338705914024","-0.0072842502539","0.000645913711057","0.00194181484666","0.00355255228708","0.00110869423936","0.0051737847103",,"-0.00143411059944"
"740.5","-0.000408517702512","-0.00677864370526","0.00134770130207","0.00270857294453","0.00360954723028","0.00167501949302","0.00527407579677",,"-0.0011841354862"
"741.3","-0.000217367415229","-0.00663719821069","0.00163130516469","0.00263950039066","0.00369038432417","0.0022529558481","0.00535706543097",,"-0.00129668959364"
"742","-4.17199997789E-05","-0.00667982111538","0.00125026054169","0.0025228094653","0.00287038526954","0.00194212365878","0.00481607115486",,"-0.00111492802332"
"742.7","-0.000268975874257","-0.00671814478944","0.00108254366524","0.00221295723611","0.00269318291543","0.00200810810622","0.00488830689171",,"-0.00101224865753"
"743.4","-0.000395602922064","-0.00670191658777","0.00125326865314","0.00275652800504","0.00258127149262","0.00174999938445","0.00473071216034",,"-0.000895350688446"
"744.2","-0.000786745502126","-0.00665672180241","0.00148754680043","0.00275271426278","0.00262978363009","0.00174110020969","0.00483210253129",,"-0.00109344758604"
"744.9","-0.00123375758232","-0.00687130005967","0.00114023448395","0.00249870376553","0.00218680006243","0.00120228595228","0.00421887755372",,"-0.00116636483841"
"745.6","-0.000905531532282","-0.0068534484285","0.0013490417616","0.00221148073781","0.00228896406561","0.00125256068759","0.00424350064202",,"-0.0008224589864"
"746.3","-0.00118466433256","-0.00688131969854","0.00136452570741","0.00259362103839","0.00201569152633","0.0013777302702","0.00400278273004",,"-0.00127736585061"
"747.1","-0.000625417491432","-0.00612711083238","0.00229887149999","0.00372346720224","0.00244626246981","0.00266864141821","0.00495578625868",,"-0.00104799971145"
"747.8","-0.000779130412312","-0.00562767698368","0.00223766328372","0.00408941613541","0.00218635201232","0.00296101502055","0.00486029696978",,"-0.0010506035449"
"748.5","-0.000478252076302","-0.00528545973641","0.00235079363416","0.00448462373007","0.00277199923378","0.00338439900563","0.00501178522094",,"-0.000668002229644"
"749.3","-0.000551632132547","-0.00570640437587","0.00215903920477","0.004047942775","0.00259942500965","0.0027389900938","0.00470504162498",,"-0.000611565282505"
"750","-0.000293035498117","-0.00552920504791","0.00265378631498","0.00411521176189","0.00275089391872","0.0029849840659","0.00513703571924",,"-0.000497982676388"
"750.7","-0.000886724013397","-0.00598958499489","0.00275095796991","0.00373639120922","0.00194448576676","0.00271195075672","0.00482872442469",,"-0.000665877063837"
"751.4","-0.00122911746532","-0.00565282120332","0.00269080596343","0.00392804358197","0.0021476575227","0.00313537990325","0.00492795477446",,"-0.000947635218472"
"752.2","-0.00127710282421","-0.00527313059835","0.00275104760546","0.00427409045107","0.0022903401328","0.00296135100813","0.00456276361268",,"-0.000874857427883"
"752.9","-0.000506902514472","-0.00504945280413","0.00350449293042","0.00454246922723","0.00292155985261","0.00356368180805","0.0050542466103",,"-0.000359833259493"
"753.6","-0.000528736434722","-0.00528180763373","0.00339016522148","0.00451817357831","0.00269691814822","0.0032943167834","0.0050162703462",,"-0.000183666773207"
"754.3","-0.000797326259169","-0.00588940501417","0.0031704844784","0.00413592066767","0.00256674145467","0.00367128917072","0.00498315289123",,"-0.000352046575005"
"755.1","-0.00096609398016","-0.00579695106229","0.00255838154216","0.00361232109356","0.0025052970879","0.00373528224549","0.00497340717933",,"-0.00066571035196"
"755.8","-0.000730010699706","-0.00509377117119","0.00270049987524","0.0038362482239","0.00267204031414","0.00423388764505","0.00469568340444",,"-0.000467035481977"
"756.5","-0.000588795595708","-0.00455318445127","0.00284023598868","0.00389299131787","0.00258631738337","0.0040149586216","0.00499441945881",,"-0.000298892976601"
"757.2","-0.000552647318786","-0.00396233430195","0.00297780894716","0.00452549293746","0.00243439708899","0.00375539119476","0.00504890551856",,"-1.1221062922E-05"
"758","-0.000487702017101","-0.00400542853164","0.0032167231467","0.0044550888428","0.00247222063393","0.00365312430933","0.00526643464621",,"-3.08188140123E-05"
"758.7","-0.00113503826337","-0.00433251948945","0.00291033485451","0.00414947442148","0.00221485983128","0.00391727380302","0.00483812695874",,"-0.000228101463401"
"759.4","-0.00114686111909","-0.00449940415215","0.00302776907339","0.00436683832711","0.00237487588391","0.00414575398417","0.00461807511763",,"-4.17478011285E-05"
"760.2","-0.00129069311483","-0.00463312262706","0.00266570133961","0.00453085095835","0.00229142445982","0.00394819379195","0.00441486396375",,"-0.000166083715168"
"760.9","-0.000504627924209","-0.00447875475182","0.00284225550813","0.00478955463167","0.00230473492771","0.00387616264854","0.0047189607895",,"-0.000255263421801"
"761.6","-0.000452189474915","-0.00459439331198","0.00275773918261","0.00403724765822","0.0020908393768","0.00359331193742","0.0045367087731",,"-0.000915642098299"
"762.3","-0.000476067524931","-0.00445210481134","0.00280149140283","0.00395651351448","0.001811177025","0.00330722746528","0.00449420786728",,"-0.000603508304297"
"763.1","-0.00113437482313","-0.00446627805536","0.002828834634","0.00388028976187","0.00176973917692","0.00336017643393","0.00416799829284",,"-0.000273738549176"
"763.8","-0.00133866054122","-0.00410753936902","0.00261536062284","0.00433778508798","0.0017744668221","0.00345873971421","0.00424243543235",,"-3.43997339156E-05"
"764.5","-0.00116740575461","-0.00398137530019","0.00290557203244","0.00414985779762","0.00179650085806","0.00354783564853","0.00414263448109",,"-0.000480820566532"
"765.2","-0.000757544003113","-0.00423702253597","0.00293040457508","0.00399509079511","0.00183821824291","0.00352478415436","0.00420022909785",,"-0.000548396780947"
"766","-0.000829602690366","-0.00449409720712","0.0026114739284","0.00389504375565","0.00133601025261","0.00338416949586","0.00385550893335",,"-0.00105107383594"
"766.7","-0.00107422233041","-0.00444614624043","0.00215188793739","0.00392923534561","0.00107983674816","0.00349287645515","0.00396754705728",,"-0.00111698501788"
"767.4","-0.000994111016479","-0.00417833705232","0.00209458313189","0.00419504353775","0.000928910398654","0.00330604118444","0.00399945441266",,"-0.00119856798345"
"768.1","-0.000852759041133","-0.00420714569707","0.00216230682223","0.00420375590949","0.000878841229184","0.00346832014881","0.00442531170369",,"-0.000813290866037"
"768.9","-0.000652274149763","-0.00422968494597","0.00272352500135","0.00417358408496","0.00102098292984","0.0035324759429","0.00417773933152",,"-0.00055743727137"
"769.6","-0.000667802943528","-0.00413021035478","0.00307279736366","0.00419043137403","0.00104333089903","0.00368174436454","0.00406651994082",,"-0.000528031141391"
"770.3","-0.000692378558514","-0.00389006573624","0.00351494106758","0.0045153267613","0.00133543983905","0.00354674288965","0.00441008968772",,"-0.00061343201449"
"771.1","-0.00076221765918","-0.0043299953431","0.00317434155119","0.0039952990243","0.000980458675676","0.00346868709505","0.00439770097722",,"-0.00064764302929"
"771.8","-0.000899198617061","-0.00444601650937","0.00296366834979","0.00387128522013","0.000744311436926","0.00286741520009","0.00424741563265",,"-0.000918381946601"
"772.5","-0.000924169021064","-0.00431101355177","0.00298205585259","0.00371924088921","0.000747398805661","0.002908366945","0.00381618232776",,"-0.000671518213045"
"773.2","-0.00106442644882","-0.00400475597569","0.00331237257395","0.0044328352891","0.00104939773397","0.00276032638593","0.00405199286098",,"-0.000367466209909"
